url,cp,prix,etg,asc,ter,park,maj,ref,disp,gar,transp,prox,surf,const,toil,toil_sep,sdb,meuble,rang,chauf,cuis,code,gard,ent,calme,piece,descr,hon,tel,score_gen,nb_votes,date_last_vote,score_shop,score_rest,score_rep,score_transp,score_cult,score_neigh,score_safe,score_clean,score_calm,score_price,score_green,score_traf,score_air,score_park,price_var_date,price_var_eve,price_var_price,price_var_src
http://www.seloger.com/annonces/achat/appartement/paris-15eme-75/81205631.htm,75015,560 000 ,8,oui,non,0,19 / 11 / 2013,7624-6,,,,,47 m²,1900,,,,,,central,équipée,,oui,,,2,"Au sein d'un immeuble haussmannien en pierre de taille, en étage élevé avec ascenseur, appartement 2 pièces entièrement rénové. Offrant une superbe vue sur la Tour Eiffel, l'appartement est composé d'une cuisine équipée et aménagée ouverte sur l'espace salon. En partie nuit, une chambre avec sa salle de bains. La chambre est également agrémentée d'un balcon d'environ 3m².",,01 40 55 05 55,Très agréable,29,17/10/2013,4,4,4,4,4,3,4,4,4,3,4,3,3,3
http://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/82244007.htm,75018,560 000 ,2,N.C,non,0,20 / 11 / 2013,V23036,,,metro_paris:Abbesses,Place Charles Dullin,54 m²,,1,,,,,individuel...,séparée,oui,,,,3,"Vente, Paris 75018, Sacré Coeur. Rue des Trois Frères, appartement 3 pièces de 55 m² traversant est/ouest au 2e étage d'un immeuble en pierre de Paris. Séjour plein ouest sur rue, 2 chambres, une cuisine séparée, une salle de bains, un WC et une cave. Idéalement situé aux Abbesses.",,01 53 09 24 34,Séduisante,30,18/11/2013,4,4,3,4,3,3,3,3,3,4,3,3,3,2
http://www.seloger.com/annonces/achat/appartement/paris-18eme-75/82352337.htm,75018,560 000 ,6,oui,non,N.C,19 / 11 / 2013,195105,,,,Ordener/Vauvenargues,74 m²,1926,1,oui,,,,central,américaine,oui,oui,,,3,"Paris 18e - Rue Vauvenargues. Dans un immeuble 1930, superbe appartement de 3 pièces au 6ème étage avec ascenseur, composé d'un double séjour, d'une chambre, d'une cuisine aménagée et équipée, une salle de bains, un WC indépendant. Cave, digicode. Charme et luminosité.",,01 53 09 91 91,Séduisante,30,18/11/2013,4,4,3,4,3,3,3,3,3,4,3,3,3,2
http://www.seloger.com/annonces/achat/appartement/paris-2eme-75/sentier-bonne-nouvelle/82924923.htm,75002,560 000 ,6,non,non,0,20 / 11 / 2013,PAV-1800,,,metro_paris:Sentier,Sentier,58 m²,,1,oui,,,,individuel...,américaine,oui,,oui,oui,2,"Paris 2ème arr. - Sentier. Au 6ème et dernier étage d'un immeuble Haussmannien en parfait état, un très beau 2 pièces lumineux de 58m² au sol qui se compose d'une entrée, un grand séjour cathédrale, une cuisine américaine, une chambre et sa mezzanine, une salle de bains et un WC. Séparé.
En parfait état, l'appartement est lumineux, extrêmement calme.
Il bénéficie de volumes exceptionnels et profite d'une vue dégagée sur les toits de Paris.
Copropriété refait à neuf.",,01 42 96 62 10,Très agréable,8,13/08/2013,4,4,4,4,3,3,3,3,3,3,3,2,3,2
http://www.seloger.com/annonces/achat/appartement/paris-7eme-75/ecole-militaire/83066607.htm,75007,560 000 ,8,oui,oui,0,20 / 11 / 2013,10010602,,,metro_paris:Segur,,47 m²,,,,,,,,,,oui,,,2,15ème limite 7ème / Metro Segur / 2 pièces de 47.5m² rénové (30.5m² carrez) / 8ème étage ascenseur / pierre de taille / Terrasse 3m² / Vue Tour Eiffel / Contact: 0622810158.,,06 22 81 01 58,Exceptionnelle,14,01/05/2013,4,4,5,4,3,4,4,5,4,2,4,4,4,3
http://www.seloger.com/annonces/achat/appartement/paris-15eme-75/83269087.htm,75015,560 000 ,8,oui,oui,N.C,20 / 11 / 2013,3909,,,metro_paris:Segur,Quart. Tour Eiffel,47 m²,1900,1,,,,oui,central,américaine,oui,oui,oui,oui,2,"Métro Ségur. Paris 15ème. Secteur Tour Eiffel. Limite 7ème. Vue exceptionnelle sur Tour Eiffel. Dans Immeuble Pierre de Taille. Très belle Copropriété. 2 Pièces au 8ème étage avec ascenseur comprenant une entrée, un séjour, une cuisine américaine ouverte, une chambre avec Balcon/Terrasse, une salle de bains, un WC. Surface environ 47 m². Parquet. Rangements. Appartement Refait à Neuf. Très Clair et Calme. Dernier Étage. Double exposition. Digicode. Concierge. Possibilité Parking.",,01 43 36 20 83,Très agréable,29,17/10/2013,4,4,4,4,4,3,4,4,4,3,4,3,3,3
http://www.seloger.com/annonces/achat/appartement/paris-7eme-75/83548659.htm,75007,560 000 ,rdc,oui,non,N.C,20 / 11 / 2013,9248314,,,metro_paris:Vaneau,Vaneau - oudinot,42 m²,1901,1,,,,,central,,oui,oui,oui,,2,"VANEAU / OUDINOT: Un appartement de deux pièces principales d'une superficie de 41,88m² Carrez, situé dans un bel immeuble en pierres de taille entièrement sur cour à deux pas des commerces de la rue de Sèvres et du Bon marché. Ce bien comprend: une entrée, un séjour éclairé par une fenêtre orientée Sud, une chambre de même exposition, une belle cuisine aménagée et équipée avec fenêtre, salle d'eau avec douche et WC. Prestations: Parquet, moulures, rénovation de qualité.",,01 42 22 98 70,Exceptionnelle,14,01/05/2013,4,4,5,4,3,4,4,5,4,2,4,4,4,3
http://www.seloger.com/annonces/achat/appartement/paris-15eme-75/83554921.htm,75015,560 000 ,8,oui,non,0,20 / 11 / 2013,668361,,,metro_paris:Segur,Métro Ségur,47 m²,1900,1,oui,,,,central,séparée,,,,,2,"Métro Ségur: situé au dernier étage d'un très bel immeuble 1900 en pierre de taille ce bel appartement de 47 m² avec balcon perché au 8ème et dernier étage avec ascenseur entièrement rénové composé d'un séjour, d'une chambre, d'une salle de bains avec WC, cuisine entièrement équipée - Emplacement idéal et vue sur la Tour Eiffel ! Les Terrasses d'Aptitudes une ouverture sur vos envies: 01.41.43.20. 20.",,01 41 43 20 20,Très agréable,29,17/10/2013,4,4,4,4,4,3,4,4,4,3,4,3,3,3
http://www.seloger.com/annonces/achat/appartement/paris-16eme-75/auteuil-nord/83630623.htm,75016,560 000 ,1,oui,non,N.C,20 / 11 / 2013,16BC66,,,metro_paris:Mirabeau,Mirabeau,66 m²,1930,1,,,,,central...,séparée,oui,oui,,,3,"A proximité des quais de seine, rue Degas, un appartement comprenant une entrée, un séjour, une grande chambre, un bureau, une salle d'eau avec WC, une cuisine, bon état, gardien, immeuble 1930 de bon standing chauffage immeuble taxe foncière 895E.",,01 45 53 42 25,Très agréable,45,26/10/2013,4,3,4,4,4,4,4,4,4,3,4,3,4,3
http://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/83671625.htm,75018,560 000 ,2,non,non,N.C,20 / 11 / 2013,7228,,,metro_paris:Abbesses,,54 m²,,2,,,,,individuel...,séparée...,,,,,3,"Au coeur des Abbesses, proche du Sacré-Coeur et à proximité immédiate du théâtre de l'Atelier, très bel appartement traversant Est/Ouest, au 2ème étage, 3 pièces de 53.5 m², lumineux, avec grand séjour exposé Ouest, cuisine séparée, 2 belles chambres, 1 salle de bains avec baignoire et WC, 1 salle d'eau avec douche et WC. 1 cave. Très bon état général.",,01 53 06 35 35,Séduisante,30,18/11/2013,4,4,3,4,3,3,3,3,3,4,3,3,3,2
